,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin14c,fin15,fin16,fin17a,fin17b,fin19,fin20,fin21,fin22a,fin22b,fin22c,fin24,fin25,fin26,fin27a,fin27b,fin27c1,fin27c2,fin28,fin29a,fin29b,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin42,fin43a,fin43b,fin43c1,fin43c2,fin44,fin45,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,fin48,account_fin,account_mob,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy,% deviation from mean age
114864,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,111652463,0.52248578098696,2,42.0,2.0,5,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,0,0,4,4,4,4.0,2,3.0,0.0,,0.0,,3.7703216879972414
114865,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,150684137,2.61434462536248,2,24.0,3.0,5,1.0,1,2.0,,,,2,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1,2.0,2,2,2,1.0,1,2,2,1,2,2.0,1,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,1,1.0,2.0,,1,1.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1,0.0,1,1,1,1,4,4,4.0,1,1.0,0.0,0.0,1.0,1.0,40.70267332114443
114866,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,120587044,0.673844842406565,2,49.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,2,4,4.0,2,4.0,0.0,,0.0,,21.065375302663448
114867,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,194763126,0.944231398811006,2,21.0,1.0,2,1.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,1,1,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,2.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,0,0.0,0,1,0,3,4,4,4.0,4,5.0,0.0,,0.0,,48.11483915600138
114868,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,180817967,1.2309339536271,1,63.0,2.0,2,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,2.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,2,5.0,0.0,,0.0,,55.655482531995865
114869,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,136264853,1.4006893592661,1,40.0,1.0,2,1.0,2,,,,,2,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,0,2,4,4,4.0,4,5.0,0.0,,0.0,,1.1711222019073892
114870,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,149264619,1.27218980777756,2,15.0,1.0,5,1.0,2,,,,,2,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,0,4,4,4,4.0,4,5.0,0.0,,0.0,,62.93917082571527
114871,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,122866196,0.5362307148739,1,57.0,2.0,3,1.0,2,,,,,2,,,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,2,5.0,0.0,,0.0,,40.83115086228197
114872,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,167734749,0.741175228522234,2,26.0,1.0,1,0.0,2,,,2.0,2.0,2,,1.0,2.0,,,,,,,,,2,2,,1,2,1,1.0,2,2,2,1,1,1.0,1,2.0,2.0,,,,,1.0,1.0,2.0,,,2,,,,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,1,1,4,4,4,2.0,4,1.0,0.0,,0.0,,35.761229431239805
114873,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,131893094,1.11176284278335,2,32.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,3,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,0,0,2,4,4,2.0,4,5.0,0.0,,0.0,,20.93689776152591
114874,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,156070176,1.30961456160882,2,49.0,2.0,5,0.0,2,,,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,1,0.0,1,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,21.065375302663448
114875,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,189797575,0.937496544360184,2,44.0,2.0,4,1.0,2,,,,,2,,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,1,2,2,,2,,2.0,,,,,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,2.0,2,3.0,0.0,,0.0,,8.711765577901872
114876,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,115231807,2.61434462536248,1,20.0,2.0,5,1.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,1.0,2,2,2,2,1,2.0,1,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,2,2.0,0.0,,0.0,,50.5855611009537
114877,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,129993407,0.579079877998691,2,53.0,1.0,3,0.0,2,,,,,2,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,1,,1,3.0,2.0,,,,,1.0,2.0,2.0,1.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,1,1,4,2,4,4.0,2,2.0,0.0,,0.0,,30.94826308247271
114878,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,157731657,0.465536125232728,2,54.0,2.0,4,0.0,2,,,2.0,2.0,2,,2.0,1.0,,,,,,,,,2,2,,2,2,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,1.0,2.0,,2,,,,,,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,1,0.0,1,0,0,4,4,4,2.0,1,5.0,0.0,,0.0,,33.41898502742502
114879,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,174817974,0.273503451995935,1,47.0,3.0,5,1.0,1,1.0,1.0,2.0,2.0,1,2.0,1.0,2.0,,,,,,,,,2,2,,1,1,1,2.0,1,2,1,2,2,,2,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,1.0,2.0,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,1,4,4,4,4.0,1,2.0,0.0,,0.0,,16.123931412758818
114880,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,152615613,0.76033940909887,2,37.0,1.0,2,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,1.0,2.0,2.0,2.0,1.0,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,4,2.0,0.0,,0.0,,8.583288036764333
114881,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,144881089,1.06341921898549,2,30.0,2.0,2,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,1,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,1,2,2.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,2.0,,0,0.0,0,0,1,2,3,4,4.0,4,5.0,0.0,,0.0,,25.878341651430542
114882,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,174312557,0.630660191055221,2,54.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,,2,2,2,1.0,2,1,1,2,2,2.0,2,,1.0,2.0,1.0,,,1.0,2.0,1.0,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,4,2.0,0.0,,0.0,,33.41898502742502
114883,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,144308343,0.916882478105455,2,38.0,2.0,2,0.0,1,1.0,1.0,2.0,1.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,1,2.0,2,1,1,2,1,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,2,5.0,0.0,,0.0,,6.1125660918120195
114884,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,118097072,0.870884008983695,1,31.0,1.0,1,1.0,2,,,,,2,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,1,5.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2,,,,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,0,0,4,2,4,2.0,4,3.0,0.0,,0.0,,23.407619706478226
114885,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,175453324,0.79978781007902,1,39.0,2.0,3,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,,,,,,,,,1,2,,1,1,1,2.0,2,2,2,2,2,,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,2,,,,1,2.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,1.0,1,1,1,1,4,4,4.0,4,2.0,0.0,,0.0,,3.6418441468597043
114886,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,203086867,0.388120603433874,2,34.0,2.0,3,0.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,1,2.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,2,2.0,0.0,,0.0,,15.99545387162128
114887,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,146357360,0.261434414974821,2,55.0,2.0,5,1.0,2,,,,,2,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,1.0,1.0,2.0,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,2,2.0,0.0,,0.0,,35.88970697237734
114888,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,166904212,0.79978781007902,1,43.0,2.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,2,1,2,2.0,2,1,2,2,1,,1,1.0,1.0,1.0,2.0,,,2.0,,,,,1,1.0,2.0,,1,2.0,1.0,2.0,,,1.0,2.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,1,1.0,0.0,,0.0,,6.241043632949556
114889,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,193463796,2.61434462536248,1,20.0,2.0,2,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,0,2,4,4,4.0,4,5.0,0.0,,0.0,,50.5855611009537
114890,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,156435050,0.908018874452991,2,20.0,2.0,4,1.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,1,2,2,2.0,2,1,2,2,2,,1,3.0,1.0,2.0,1.0,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,2.0,4,2.0,0.0,,0.0,,50.5855611009537
114891,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,118628210,0.598449200630257,1,27.0,2.0,4,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,1,1,2,2.0,2,1,2,2,1,,1,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,2,4,2.0,2,2.0,0.0,,0.0,,33.29050748628749
114892,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,113039326,1.1979917373404,1,67.0,1.0,2,1.0,2,,,,,2,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,1,2.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,1,1,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,0,0.0,0,0,1,2,2,2,2.0,2,5.0,0.0,,0.0,,65.53837031180512
114893,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,207147848,1.75031106447084,1,27.0,3.0,5,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,2,2,1,2.0,1,1,2,2,1,,1,3.0,2.0,,,,,2.0,,,,,2,,,,1,1.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,4,5.0,0.0,,0.0,,33.29050748628749
114894,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,183944075,1.27625967757759,2,42.0,3.0,4,1.0,1,1.0,2.0,2.0,2.0,2,,2.0,2.0,,,,,,,,,2,2,,1,1,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,1.0,1.0,2.0,,,1.0,1.0,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,0,1,4,4,4.0,2,5.0,0.0,,0.0,,3.7703216879972414
114895,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,122151014,1.37172440228424,2,59.0,2.0,3,1.0,1,1.0,2.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,1,1,1.0,2,2,2,2,2,2.0,1,1.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,1.0,2.0,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,1,0.0,1,1,0,4,1,4,4.0,2,5.0,0.0,,0.0,,45.7725947521866
114896,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,130761948,0.606476911359766,2,53.0,2.0,4,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,2,,1,1,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0,0.0,0,1,0,4,4,4,4.0,2,5.0,0.0,,0.0,,30.94826308247271
114897,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,188551965,2.61434462536248,2,22.0,3.0,5,1.0,1,1.0,2.0,2.0,1.0,2,,1.0,1.0,,,,,,,,,2,2,,1,1,2,2.0,2,2,2,2,2,,1,2.0,1.0,1.0,2.0,,,2.0,,,,,1,1.0,2.0,,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,0,1,4,4,4.0,1,1.0,0.0,,0.0,,45.644117211049064
114898,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,173235838,1.32715055927281,2,36.0,1.0,1,0.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,1,2,2.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0,0.0,0,0,0,4,2,4,2.0,2,5.0,0.0,,0.0,,11.05400998171665
114899,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,184784296,0.783731566832504,1,16.0,2.0,4,0.0,2,,,,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,1,,2,,2.0,,,,,1.0,1.0,2.0,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,1,4,4,4,4.0,4,2.0,0.0,,0.0,,60.468448880762956
114900,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,175429018,0.33175597981973,2,29.0,2.0,4,0.0,2,,,,,2,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2,2,,1,2,2,2.0,2,2,2,2,1,,1,2.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,1,4,4,4,4.0,4,2.0,0.0,,0.0,,28.349063596382855
114901,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,200485571,2.61434462536248,1,28.0,2.0,3,1.0,1,1.0,2.0,1.0,1.0,2,,1.0,1.0,,,,,,,,,2,1,2.0,2,2,1,2.0,2,2,2,2,1,,1,3.0,1.0,1.0,2.0,,,2.0,,,,,1,1.0,2.0,,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,1,1.0,0.0,0.0,1.0,1.0,30.819785541335172
114902,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,165996569,0.561172194844343,1,28.0,2.0,5,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,1,2.0,1,1,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,0,2,4,4,4.0,2,5.0,0.0,0.0,1.0,1.0,30.819785541335172
114903,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,169938294,0.456043340468338,1,28.0,3.0,5,1.0,1,1.0,1.0,1.0,1.0,2,,1.0,1.0,,,,,,,,,2,1,2.0,2,1,1,2.0,1,2,2,2,1,,1,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,1,2.0,1.0,2.0,,,2.0,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,1,1,4,4,4.0,2,2.0,0.0,0.0,1.0,1.0,30.819785541335172
114904,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,131867569,2.61434462536248,1,18.0,2.0,4,1.0,2,,,,,2,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,2,,2,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,1,2,4,4,4.0,4,2.0,0.0,,0.0,,55.52700499085832
114905,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,159771996,0.456364933260297,2,57.0,2.0,4,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,3,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,4,4,4.0,2,5.0,0.0,,0.0,,40.83115086228197
114906,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,128250096,1.10947586260318,1,24.0,1.0,1,1.0,2,,,,,2,,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,0,0,4,4,4,4.0,4,5.0,0.0,,0.0,,40.70267332114443
114907,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,142630566,1.36395078375031,2,35.0,2.0,2,1.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,1,2,2.0,2,2,2,2,2,,1,3.0,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,1,2,2.0,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,1,0,2,2,4,4.0,2,5.0,0.0,,0.0,,13.524731926668965
114908,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,179292682,0.533900348621576,2,55.0,2.0,4,1.0,1,1.0,1.0,2.0,2.0,2,,1.0,1.0,,,,,,,,,2,2,,1,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1,0.0,1,1,0,2,4,4,4.0,4,5.0,0.0,,0.0,,35.88970697237734
114909,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,180890506,0.783731566832504,1,22.0,2.0,3,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,0,0.0,0,0,1,2,4,4,4.0,4,5.0,0.0,,0.0,,45.644117211049064
114910,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,183789183,2.04592617562546,2,40.0,2.0,3,1.0,2,,,,,2,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2,2,,2,1,2,2.0,2,2,2,2,2,,1,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,1,2.0,2.0,1.0,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,0,0.0,0,1,0,4,4,4,4.0,2,2.0,0.0,,0.0,,1.1711222019073892
114911,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,168436427,1.04553005223011,1,85.0,1.0,1,0.0,2,,,,,2,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,1,1,2.0,2.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0,,0,0.0,0,0,0,4,2,2,4.0,4,5.0,0.0,,0.0,,110.0113653209468
114912,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,181376677,0.61392298888636,1,40.0,2.0,2,1.0,2,,,,,2,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2,,2,2,2,2.0,2,1,2,2,1,,2,,2.0,,,,,2.0,,,,,2,,,,2,,,,,,,,2,2,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,0,0.0,0,0,1,4,4,4,4.0,4,5.0,0.0,,0.0,,1.1711222019073892
114913,Philippines,PHL,East Asia & Pacific (excluding high income),70293928.0,179118193,2.61434462536248,1,24.0,2.0,2,1.0,2,,,,,2,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,2,,2,2,2,2.0,2,2,2,2,2,,2,,2.0,,,,,2.0,,,,,1,2.0,2.0,1.0,1,2.0,2.0,2.0,1.0,2.0,,,2,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,0,0.0,0,0,1,2,4,4,4.0,2,5.0,0.0,,0.0,,40.70267332114443
